Image+AF8-Name,DOMAIN,REP,xx,yy,R,G,B,Y
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,352,64,179,172,100,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,304,112,156,164,89,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,400,64,164,171,93,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,352,448,105,115,52,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,160,16,122,131,48,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,64,256,75,88,32,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,448,256,82,102,30,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,64,448,151,155,81,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,64,400,150,160,73,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,256,496,80,105,40,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,400,208,101,106,16,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,16,64,133,143,56,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,64,16,135,149,72,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,256,64,54,75,18,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,112,208,101,112,46,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,16,496,108,113,33,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,496,256,130,143,55,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,160,160,46,30,15,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,448,304,44,23,6,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,496,496,29,17,3,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,448,448,26,18,5,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,496,400,31,22,7,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,16,160,28,16,4,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,448,496,28,16,4,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,400,496,10,10,2,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,496,352,41,34,18,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TEST,496,304,36,27,10,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,160,352,177,175,97,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,304,496,96,106,50,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,208,448,112,104,28,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,400,352,83,101,16,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,160,448,108,117,40,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,112,112,92,116,28,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,352,112,165,164,93,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,352,256,121,129,40,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,208,496,66,98,22,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,400,256,135,143,52,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,256,208,145,138,64,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,16,448,112,130,23,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,400,448,81,104,36,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,352,304,131,134,45,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,400,16,200,194,116,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,208,352,172,163,87,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,208,112,44,63,3,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,112,160,60,87,5,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,16,400,136,144,37,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,112,448,66,80,34,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,16,304,48,69,7,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,208,304,155,157,78,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,400,160,67,82,16,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,64,160,122,131,44,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,160,208,51,58,7,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,256,352,73,80,6,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,16,352,28,49,5,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,112,400,179,183,105,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Campagne de l'ANG+AF8-crop424+AC0-424+AF8-DSC06940,P2S2,TRAIN,496,160,98,109,26,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,160,200,192,111,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,496,16,76,89,20,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,496,304,107,71,35,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,64,400,113,94,38,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,16,127,76,29,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,400,304,138,141,54,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,208,16,66,34,13,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,448,108,122,47,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,64,64,145,141,68,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,496,256,82,88,14,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,352,154,155,62,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,16,146,88,38,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,160,256,153,154,61,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,16,496,134,150,62,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,64,172,176,100,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,304,176,180,85,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,208,400,130,142,70,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,304,158,158,62,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,160,304,133,139,41,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,496,94,109,24,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,400,256,104,114,17,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,400,400,95,100,20,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,112,221,186,120,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,448,123,132,51,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,400,352,163,149,61,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,496,83,98,29,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,352,125,107,43,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,400,208,171,139,62,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,256,162,166,71,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,448,400,89,51,15,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,400,156,167,98,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,256,194,179,98,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,16,64,49,64,9,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,64,112,161,156,56,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,352,144,151,58,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,64,208,189,173,86,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,64,304,64,38,15,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,208,304,139,144,42,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,208,256,136,140,45,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,208,149,151,67,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,448,76,98,26,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,304,140,136,45,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,160,223,212,133,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,256,195,186,83,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,160,496,124,136,28,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,448,304,150,148,63,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,448,16,66,79,9,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,160,448,145,154,65,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,208,173,165,92,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,112,496,145,154,65,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,496,102,124,26,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,400,101,120,41,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,496,352,93,59,22,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,352,256,135,132,37,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,160,216,196,137,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,208,160,221,200,145,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,256,208,222,207,140,0
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,496,160,159,165,75,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,64,256,168,157,39,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,304,208,214,204,109,1
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,160,64,38,22,7,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,16,16,19,25,0,2
P2S2+AF8-Site+AF8-4+AF8-2017+AC0-2018+AF8-DHP+AF8-20180808+AF8-betterave+AF8-Derriere la station AGIP+AF8-crop892+AC0-424+AF8-DSC06649,P2S2,TEST,160,400,38,26,12,2
